Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,DNA Test ID,DNA Sample Timestamp,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean
112424,07/16/2013 12:00:00 AM,63rd Street,26.0,21.0,23.4,,,,,,,,
110830,05/28/2012 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
106531,09/08/2012 12:00:00 AM,Howard,,,,,,,,,,,
105411,09/12/2013 12:00:00 AM,NA,,,,,,,,,,,
101378,08/25/2007 12:00:00 AM,Lane,648.8,435.2,531.4,,,,,,,,
99467,07/19/2007 12:00:00 AM,57th Street,365.8,866.4,563.0,,,,,,,,
108829,07/28/2014 12:00:00 AM,Rainbow,23.0,17.0,19.8,,,,,,,,
105961,09/05/2012 12:00:00 AM,Calumet,,,,,,,,,,,
99834,08/28/2008 12:00:00 AM,Marion Mahoney Griffin,23.8,7.3,13.2,,,,,,,,
110248,09/08/2011 12:00:00 AM,Juneway,,,,,,,,,,,
89919,08/26/2010 12:00:00 AM,Oak Street,11.0,3.1,5.8,,,,,,,,
104476,06/01/2007 12:00:00 AM,Montrose,1119.9,1046.2,1082.4,,,,,,,,
112118,09/06/2011 12:00:00 AM,Ohio Street,,,,,,,,,,,
107533,09/21/2012 12:00:00 AM,Leone,,,,,,,,,,,
101411,06/26/2008 12:00:00 AM,Calumet,41.7,613.1,159.9,,,,,,,,
107977,08/16/2013 12:00:00 AM,South Shore,137.0,172.0,153.5,,,,,,,,
103098,06/28/2007 12:00:00 AM,Foster,290.9,178.2,227.7,,,,,,,,
96685,07/21/2011 12:00:00 AM,Oakwood,2.0,1.0,1.4,,,,,,,,
91504,06/27/2009 12:00:00 AM,63rd Street,1413.6,1299.7,1355.5,,,,,,,,
91299,07/28/2009 12:00:00 AM,South Shore,12.2,79.4,31.1,,,,,,,,
110580,07/14/2013 12:00:00 AM,Calumet,37.0,36.0,36.5,,,,,,,,
88444,07/25/2010 12:00:00 AM,South Shore,,,,,,,,,,,
104397,08/03/2006 12:00:00 AM,Leone,187.0,178.5,182.7,,,,,,,,
112182,05/24/2012 12:00:00 AM,Ohio Street,325.5,21.6,83.8,,,,,,,,
94527,08/04/2015 12:00:00 AM,North Avenue,10.0,6.0,7.7,,,,,,,,
93131,07/07/2015 12:00:00 AM,Foster,517.0,866.0,669.1,,,,,,,,
107458,07/23/2012 12:00:00 AM,Oak Street,2.0,5.2,3.2,,,,,,,,
95001,08/17/2015 12:00:00 AM,South Shore,214.0,11.0,48.5,,,,,,,,
106529,09/08/2012 12:00:00 AM,Leone,,,,,,,,,,,
92214,08/31/2009 12:00:00 AM,Columbia,344.1,63.8,148.2,,,,,,,,
99523,07/21/2007 12:00:00 AM,Lane,,,,,,,,,,,
87832,09/07/2009 12:00:00 AM,57th Street,,,,,,,,,,,
91567,06/29/2009 12:00:00 AM,Howard,3.1,1.0,1.8,,,,,,,,
104699,07/01/2006 12:00:00 AM,NA,,,,,,,,,,,
102874,07/26/2006 12:00:00 AM,Calumet,38.9,19.9,27.8,,,,,,,,
89230,09/08/2010 12:00:00 AM,Oak Street,,,,,,,,,,,
103844,08/31/2006 12:00:00 AM,Calumet,74.3,95.9,84.4,,,,,,,,
88171,06/01/2010 12:00:00 AM,Howard,5.2,9.7,7.1,,,,,,,,
111239,06/25/2013 12:00:00 AM,Howard,27.0,22.0,24.4,,,,,,,,
98975,08/01/2007 12:00:00 AM,Rainbow,2419.6,1986.3,2192.3,,,,,,,,
97308,08/31/2013 12:00:00 AM,Hartigan,,,,,,,,,,,
111449,06/09/2012 12:00:00 AM,Oakwood,,,,,,,,,,,
92985,08/14/2014 12:00:00 AM,Osterman,31.0,44.0,36.9,,,,,,,,
92295,09/04/2009 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
96636,07/19/2011 12:00:00 AM,Calumet,206.4,110.0,150.7,,,,,,,,
104898,08/08/2006 12:00:00 AM,Leone,111.2,93.4,101.9,,,,,,,,
109530,06/18/2015 12:00:00 AM,Oakwood,365.0,345.0,354.9,,,,,,,,
89494,05/29/2011 12:00:00 AM,North Avenue,,,,,,,,,,,
90130,06/21/2011 12:00:00 AM,Rogers,5.2,1.0,2.3,,,,,,,,
93881,09/04/2014 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
97133,07/28/2012 12:00:00 AM,Calumet,,,,,,,,,,,
92166,08/29/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
96193,08/08/2011 12:00:00 AM,Howard,50.4,52.8,51.6,,,,,,,,
96503,07/12/2011 12:00:00 AM,Juneway,10.9,8.4,9.6,,,,,,,,
108714,07/15/2012 12:00:00 AM,Rogers,,,,,,,,,,,
111138,06/15/2013 12:00:00 AM,Juneway,,,,,,,,,,,
111216,06/24/2013 12:00:00 AM,Marion Mahoney Griffin,16.0,4.0,8.0,,,,,,,,
93952,09/07/2014 12:00:00 AM,North Avenue,,,,,,,,,,,
93744,07/19/2015 12:00:00 AM,Oak Street,,,,,,,,,,,
106722,06/27/2014 12:00:00 AM,Margaret T Burroughs,61.0,63.0,62.0,,,,,,,,
90007,06/16/2011 12:00:00 AM,12th Street,105.0,435.0,213.7,,,,,,,,
99745,06/02/2008 12:00:00 AM,12th Street,17.3,6.3,10.4,,,,,,,,
94796,05/22/2015 12:00:00 AM,Howard,1.0,1.0,1.0,,,,,,,,
94923,08/13/2015 12:00:00 AM,Ohio Street,14.0,84.0,34.3,,,,,,,,
100882,08/03/2008 12:00:00 AM,Montrose,125.0,104.3,114.2,,,,,,,,
95684,08/28/2015 12:00:00 AM,12th Street,313.0,161.0,224.5,,,,,,,,
104743,07/03/2006 12:00:00 AM,Rainbow,0.0,0.0,,,,,,,,,
107940,08/09/2013 12:00:00 AM,Oakwood,219.0,35.0,87.5,,,,,,,,
111144,06/16/2013 12:00:00 AM,Oakwood,,,,,,,,,,,
107855,08/05/2013 12:00:00 AM,Montrose Dog,49.0,23.0,33.6,,,,,,,,
110572,07/13/2013 12:00:00 AM,Foster,,,,,,,,,,,
89021,08/13/2009 12:00:00 AM,North Avenue,387.3,201.4,279.3,,,,,,,,
109535,06/18/2015 12:00:00 AM,North Avenue,11.0,6.0,8.1,,,,,,,,
105040,08/12/2012 12:00:00 AM,Howard,,,,,,,,,,,
100887,08/03/2008 12:00:00 AM,North Shore,,,,,,,,,,,
93352,07/12/2015 12:00:00 AM,Oak Street,,,,,,,,,,,
87905,05/19/2010 12:00:00 AM,Montrose,,,,,,,,,,,
105537,06/28/2013 12:00:00 AM,Leone,21.0,14.0,17.1,,,,,,,,
90578,06/05/2011 12:00:00 AM,Juneway,,,,,,,,,,,
101213,08/07/2008 12:00:00 AM,Howard,93.3,116.9,104.4,,,,,,,,
92265,09/02/2009 12:00:00 AM,Juneway,9.7,5.2,7.1,,,,,,,,
112269,06/12/2014 12:00:00 AM,63rd Street,2.0,4.0,2.8,,,,,,,,
92824,06/29/2015 12:00:00 AM,Montrose,11.0,17.0,13.7,,,,,,,,
100276,06/10/2008 12:00:00 AM,Columbia,1.0,1.0,1.0,,,,,,,,
91781,07/09/2009 12:00:00 AM,57th Street,325.5,298.7,311.8,,,,,,,,
104286,06/29/2006 12:00:00 AM,Rainbow,6.3,2.0,3.5,,,,,,,,
106201,07/28/2013 12:00:00 AM,57th Street,,,,,,,,,,,
89281,05/19/2011 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
89415,05/25/2011 12:00:00 AM,Rogers,,,,,,,,,,,
96555,07/15/2011 12:00:00 AM,12th Street,51.2,24.1,35.1,,,,,,,,
94991,08/16/2015 12:00:00 AM,Foster,,,,,,,,,,,
106943,09/16/2012 12:00:00 AM,Osterman,,,,,,,,,,,
101782,08/13/2008 12:00:00 AM,Margaret T Burroughs,55.6,44.3,49.6,,,,,,,,
95765,09/01/2015 12:00:00 AM,63rd Street,29.0,24.0,26.4,,,,,,,,
92473,05/24/2009 12:00:00 AM,Osterman,,,,,,,,,,,
108656,07/08/2012 12:00:00 AM,12th Street,,,,,,,,,,,
106349,05/18/2014 12:00:00 AM,Calumet,,,,,,,,,,,
108845,07/28/2014 12:00:00 AM,Leone,602.0,361.0,466.2,,,,,,,,
103824,06/22/2006 12:00:00 AM,Lane,48.7,62.4,55.1,,,,,,,,
110798,08/12/2012 12:00:00 AM,57th Street,,,,,,,,,,,
93819,07/23/2015 12:00:00 AM,Calumet,19.0,58.0,33.2,,,,218,07/23/2015 12:00:00 AM,48.3,18.8,30.0
103974,07/05/2007 12:00:00 AM,Ohio Street,21.6,18.3,19.9,,,,,,,,
88447,07/25/2010 12:00:00 AM,Oakwood,,,,,,,,,,,
99334,07/13/2007 12:00:00 AM,Ohio Street,5.2,7.5,6.2,,,,,,,,
105470,09/15/2013 12:00:00 AM,South Shore,,,,,,,,,,,
107757,07/22/2014 12:00:00 AM,63rd Street,10.0,6.0,7.7,,,,,,,,
98133,06/05/2007 12:00:00 AM,Columbia,35.9,80.5,53.8,,,,,,,,
96594,07/17/2011 12:00:00 AM,South Shore,,,,,,,,,,,
109617,06/22/2015 12:00:00 AM,Margaret T Burroughs,10.0,5.0,7.1,,,,,,,,
102393,07/10/2008 12:00:00 AM,Rainbow,101.4,83.6,92.1,,,,,,,,
89586,08/09/2010 12:00:00 AM,Marion Mahoney Griffin,24.6,20.3,22.3,,,,,,,,
104564,06/14/2006 12:00:00 AM,NA,33.6,32.7,33.1,,,,,,,,
91750,07/07/2009 12:00:00 AM,Marion Mahoney Griffin,344.8,579.4,447.0,,,,,,,,
106561,09/10/2012 12:00:00 AM,63rd Street,18.7,25.9,22.0,,,,,,,,
110098,05/14/2009 12:00:00 AM,Rogers,,,,,,,,,,,
100487,07/21/2008 12:00:00 AM,North Shore,5.2,10.8,7.5,,,,,,,,
88755,07/01/2010 12:00:00 AM,12th Street,20.1,60.9,35.0,,,,,,,,
94199,08/06/2009 12:00:00 AM,Calumet,225.9,105.0,154.0,,,,,,,,
109888,08/01/2014 12:00:00 AM,Osterman,30.0,28.0,29.0,,,,,,,,
96458,07/10/2011 12:00:00 AM,Rogers,,,,,,,,,,,
110291,05/19/2012 12:00:00 AM,Rogers,,,,,,,,,,,
107266,06/29/2012 12:00:00 AM,South Shore,980.4,150.0,383.5,,,,,,,,
101683,08/28/2007 12:00:00 AM,Osterman,23.3,27.9,25.5,,,,,,,,
111084,06/13/2013 12:00:00 AM,North Avenue,16.0,16.0,16.0,,,,,,,,
105644,08/22/2012 12:00:00 AM,Osterman,10.9,17.1,13.7,,,,,,,,
104360,08/02/2006 12:00:00 AM,Ohio Street,1.0,1.0,1.0,,,,,,,,
111913,08/27/2012 12:00:00 AM,Rogers,104.6,133.4,118.1,,,,,,,,
107069,08/02/2013 12:00:00 AM,Ohio Street,111.0,115.0,113.0,,,,,,,,
98082,08/15/2006 12:00:00 AM,Osterman,13.1,7.5,9.9,,,,,,,,
96797,07/26/2011 12:00:00 AM,12th Street,59.4,344.8,143.1,,,,,,,,
110096,05/14/2009 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
97529,06/11/2011 12:00:00 AM,Ohio Street,,,,,,,,,,,
112024,09/02/2011 12:00:00 AM,South Shore,14.8,30.9,21.4,,,,,,,,
92348,08/02/2009 12:00:00 AM,Montrose,,,,,,,,,,,
100690,08/15/2007 12:00:00 AM,Marion Mahoney Griffin,88.2,83.6,85.9,,,,,,,,
92996,08/15/2014 12:00:00 AM,57th Street,5.0,11.0,7.4,,,,,,,,
99585,09/01/2007 12:00:00 AM,South Shore,,,,,,,,,,,
107856,08/05/2013 12:00:00 AM,Montrose,17.0,16.0,16.5,,,,,,,,
92402,08/04/2009 12:00:00 AM,Marion Mahoney Griffin,74.9,127.4,97.7,,,,,,,,
93798,07/22/2015 12:00:00 AM,Calumet,91.0,14.0,35.7,,,,158,07/22/2015 12:00:00 AM,110.8,58.7,81.0
93142,08/16/2014 12:00:00 AM,Ohio Street,,,,,,,,,,,
99609,05/27/2008 12:00:00 AM,63rd Street,178.9,344.8,248.4,,,,,,,,
102820,07/23/2006 12:00:00 AM,Rogers,,,,,,,,,,,
93193,08/18/2014 12:00:00 AM,Osterman,96.0,88.0,91.9,,,,,,,,
105222,06/05/2012 12:00:00 AM,Oak Street,75.4,5.2,19.8,,,,,,,,
110201,05/21/2009 12:00:00 AM,Ohio Street,,,,,,,,,,,
106173,07/26/2013 12:00:00 AM,Rogers,13.0,5.0,8.1,,,,,,,,
104309,07/31/2006 12:00:00 AM,North Avenue,3.0,26.2,8.9,,,,,,,,
111312,08/18/2012 12:00:00 AM,Montrose Dog,,,,,,,,,,,
103745,06/19/2006 12:00:00 AM,12th Street,25.3,17.3,20.9,,,,,,,,
95124,06/01/2015 12:00:00 AM,Leone,93.0,112.0,102.1,,,,,,,,
92482,05/24/2009 12:00:00 AM,Juneway,,,,,,,,,,,
97663,07/28/2011 12:00:00 AM,Marion Mahoney Griffin,9.6,11.0,10.3,,,,,,,,
108995,05/25/2013 12:00:00 AM,Montrose,141.0,147.0,144.0,,,,,,,,
111092,06/13/2013 12:00:00 AM,Howard,127.0,111.0,118.7,,,,,,,,
89403,05/25/2011 12:00:00 AM,Ohio Street,,,,,,,,,,,
109167,09/09/2015 12:00:00 AM,Juneway,,,,,,,,,,,
93480,08/26/2014 12:00:00 AM,Montrose,326.0,285.0,304.8,,,,,,,,
99051,08/04/2007 12:00:00 AM,Oak Street,,,,,,,,,,,
87468,06/14/2010 12:00:00 AM,Osterman,21.8,25.9,23.8,,,,,,,,
94224,08/07/2009 12:00:00 AM,South Shore,261.3,325.5,291.6,,,,,,,,
103746,06/19/2006 12:00:00 AM,Ohio Street,15.8,36.4,24.0,,,,,,,,
100942,08/06/2008 12:00:00 AM,57th Street,93.2,142.1,115.1,,,,,,,,
112006,08/31/2012 12:00:00 AM,Juneway,2.0,5.2,3.2,,,,,,,,
108051,08/19/2013 12:00:00 AM,NA,184.0,248.0,213.6,,,,,,,,
92865,07/01/2015 12:00:00 AM,Montrose Dog,42.0,57.0,48.9,,,,,,,,
108324,06/07/2014 12:00:00 AM,63rd Street,,,,,,,,,,,
97463,08/29/2011 12:00:00 AM,Leone,33.2,46.2,39.2,,,,,,,,
99056,08/04/2007 12:00:00 AM,Osterman,,,,,,,,,,,
102348,07/08/2008 12:00:00 AM,Calumet,33.1,61.3,45.0,,,,,,,,
102150,08/19/2008 12:00:00 AM,North Shore,920.8,980.4,950.1,,,,,,,,
97895,07/05/2006 12:00:00 AM,Leone,,1.0,1.0,,,,,,,,
94185,08/05/2009 12:00:00 AM,Ohio Street,69.1,98.7,82.6,,,,,,,,
102944,08/23/2006 12:00:00 AM,Lane,1119.9,517.2,761.1,,,,,,,,
106778,06/24/2012 12:00:00 AM,South Shore,,,,,,,,,,,
104550,06/13/2006 12:00:00 AM,Hartigan,1.0,1.0,1.0,,,,,,,,
110153,05/19/2009 12:00:00 AM,12th Street,2.0,11.0,4.7,,,,,,,,
102101,08/17/2008 12:00:00 AM,Montrose,,,,,,,,,,,
88664,08/05/2010 12:00:00 AM,South Shore,40.4,29.2,34.3,,,,,,,,
97427,08/28/2011 12:00:00 AM,63rd Street,,,,,,,,,,,
108812,07/27/2014 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
102011,07/03/2008 12:00:00 AM,Calumet,866.4,686.7,771.3,,,,,,,,
93652,08/29/2014 12:00:00 AM,Rogers,22.0,14.0,17.5,,,,,,,,
104755,07/03/2006 12:00:00 AM,Osterman,0.0,0.0,,,,,,,,,
101032,08/20/2007 12:00:00 AM,Hartigan,365.4,344.8,355.0,,,,,,,,
96059,08/02/2011 12:00:00 AM,Leone,4.1,3.0,3.5,,,,,,,,
92498,05/25/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
96236,08/10/2011 12:00:00 AM,Marion Mahoney Griffin,30.9,46.4,37.9,,,,,,,,
99028,08/03/2007 12:00:00 AM,Oak Street,60.2,72.7,66.2,,,,,,,,
90256,06/27/2011 12:00:00 AM,Foster,46.5,34.5,40.1,,,,,,,,
102917,08/22/2006 12:00:00 AM,Foster,24.1,32.4,27.9,,,,,,,,
88259,06/06/2010 12:00:00 AM,Oakwood,,,,,,,,,,,
95035,05/28/2015 12:00:00 AM,Osterman,4.0,2.0,2.8,,,,,,,,
101830,08/15/2008 12:00:00 AM,North Avenue,161.6,130.1,145.0,,,,,,,,
104554,06/13/2006 12:00:00 AM,Marion Mahoney Griffin,1.0,1.0,1.0,,,,,,,,
105065,08/13/2012 12:00:00 AM,Juneway,12.1,18.7,15.0,,,,,,,,
96364,08/16/2011 12:00:00 AM,Foster,13.4,16.0,14.6,,,,,,,,
98193,06/08/2007 12:00:00 AM,Oak Street,3.0,2.0,2.4,,,,,,,,
93136,07/07/2015 12:00:00 AM,Howard,1203.0,1986.0,1545.7,,,,,,,,
87521,06/17/2010 12:00:00 AM,Margaret T Burroughs,77.6,70.3,73.9,,,,,,,,
91749,07/07/2009 12:00:00 AM,Loyola,1119.9,727.0,902.3,,,,,,,,
103365,08/26/2006 12:00:00 AM,57th Street,,,,,,,,,,,
100592,07/31/2008 12:00:00 AM,North Avenue,36.9,28.8,32.6,,,,,,,,
101064,06/20/2008 12:00:00 AM,Ohio Street,2.0,25.6,7.2,,,,,,,,
95662,06/11/2015 12:00:00 AM,57th Street,54.0,39.0,45.9,,,,,,,,
110882,05/31/2012 12:00:00 AM,57th Street,151.5,186.0,167.9,,,,,,,,
94861,05/25/2015 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
106507,09/07/2012 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
109843,08/22/2011 12:00:00 AM,Rainbow,156.5,95.9,122.5,,,,,,,,
93533,07/15/2015 12:00:00 AM,Margaret T Burroughs,137.0,228.0,176.7,,,,,,,,
106355,05/18/2014 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
100456,07/20/2008 12:00:00 AM,12th Street,,,,,,,,,,,
98928,07/30/2007 12:00:00 AM,Calumet,90.6,178.2,127.1,,,,,,,,
106012,07/19/2013 12:00:00 AM,Foster,2.0,6.0,3.5,,,,,,,,
105264,07/09/2014 12:00:00 AM,Marion Mahoney Griffin,18.0,3.0,7.3,,,,,,,,
91458,06/25/2009 12:00:00 AM,63rd Street,2419.6,2419.6,2419.6,,,,,,,,
88927,07/09/2010 12:00:00 AM,Juneway,166.4,111.9,136.5,,,,,,,,
107499,09/20/2012 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
110006,07/10/2012 12:00:00 AM,Oakwood,41.7,51.2,46.2,,,,,,,,
110601,07/29/2012 12:00:00 AM,Montrose Dog,,,,,,,,,,,
99786,06/04/2008 12:00:00 AM,63rd Street,40.4,29.2,34.3,,,,,,,,
90875,09/03/2010 12:00:00 AM,12th Street,9.8,3.1,5.5,,,,,,,,
101518,06/30/2008 12:00:00 AM,Howard,307.6,365.4,335.3,,,,,,,,
107951,05/19/2014 12:00:00 AM,Osterman,,,,,,,,,,,
107016,07/31/2013 12:00:00 AM,Rainbow,46.0,48.0,47.0,,,,,,,,
88285,07/17/2010 12:00:00 AM,63rd Street,,,,,,,,,,,
101586,06/14/2009 12:00:00 AM,57th Street,,,,,,,,,,,
112332,06/15/2014 12:00:00 AM,Ohio Street,,,,,,,,,,,
109265,09/14/2015 12:00:00 AM,Oak Street,6.0,5.0,5.5,,,,,,,,
94737,08/10/2015 12:00:00 AM,12th Street,210.0,225.0,217.4,,,,,,,,
94283,08/09/2009 12:00:00 AM,Hartigan,,,,,,,,,,,
110455,07/08/2014 12:00:00 AM,Howard,16.0,6.0,9.8,,,,,,,,
107348,07/02/2012 12:00:00 AM,Marion Mahoney Griffin,9.8,3.0,5.4,,,,,,,,
97313,08/31/2013 12:00:00 AM,Juneway,,,,,,,,,,,
87555,06/19/2010 12:00:00 AM,Calumet,,,,,,,,,,,
98254,07/19/2006 12:00:00 AM,Marion Mahoney Griffin,148.0,98.7,120.9,,,,,,,,
105096,08/15/2012 12:00:00 AM,Margaret T Burroughs,6.3,8.6,7.4,,,,,,,,
88613,08/02/2010 12:00:00 AM,Montrose,4.1,9.8,6.3,,,,,,,,
96812,07/27/2011 12:00:00 AM,Calumet,88.2,15.4,36.9,,,,,,,,
105118,08/16/2012 12:00:00 AM,Oakwood,155.3,69.7,104.0,,,,,,,,
93005,08/15/2014 12:00:00 AM,Montrose,184.0,260.0,218.7,,,,,,,,
97141,07/28/2012 12:00:00 AM,12th Street,,,,,,,,,,,
104471,06/01/2007 12:00:00 AM,12th Street,866.4,920.8,893.2,,,,,,,,
95004,08/17/2015 12:00:00 AM,Oakwood,9.0,9.0,9.0,,,,,,,,
98988,08/01/2007 12:00:00 AM,Lane,29.5,27.5,28.5,,,,,,,,
107154,06/01/2014 12:00:00 AM,Howard,,,,,,,,,,,
98610,06/11/2007 12:00:00 AM,Osterman,191.8,190.4,191.1,,,,,,,,
90758,07/14/2010 12:00:00 AM,12th Street,146.7,116.2,130.6,,,,,,,,
101377,08/25/2007 12:00:00 AM,Osterman,517.2,461.1,488.3,,,,,,,,
105811,06/15/2012 12:00:00 AM,South Shore,95.9,68.3,80.9,,,,,,,,
96973,08/24/2011 12:00:00 AM,South Shore,410.6,1413.6,761.9,,,,,,,,
110947,06/18/2014 12:00:00 AM,Juneway,46.0,68.0,55.9,,,,,,,,
98603,06/11/2007 12:00:00 AM,12th Street,90.6,107.6,98.7,,,,,,,,
90849,09/02/2010 12:00:00 AM,Rainbow,517.2,1732.9,946.7,,,,,,,,
104506,06/02/2007 12:00:00 AM,Loyola,,,,,,,,,,,
90101,06/20/2011 12:00:00 AM,Montrose,307.6,248.9,276.7,,,,,,,,
93735,07/19/2015 12:00:00 AM,Calumet,,,,,,,,,,,
95953,09/16/2014 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
100064,07/12/2008 12:00:00 AM,Columbia,70.3,108.1,87.2,,,,,,,,
108228,05/21/2014 12:00:00 AM,Osterman,9.0,4.0,6.0,,,,,,,,
105664,08/23/2012 12:00:00 AM,Montrose Dog,65.7,47.9,56.1,,,,,,,,
103924,05/29/2007 12:00:00 AM,NA,0.0,4.1,,,,,,,,,
92631,05/31/2009 12:00:00 AM,North Avenue,,,,,,,,,,,
102539,06/06/2009 12:00:00 AM,North Avenue,,,,,,,,,,,
89474,05/28/2011 12:00:00 AM,Montrose,,,,,,,,,,,
88143,05/31/2010 12:00:00 AM,Oak Street,,,,,,,,,,,
104935,06/17/2013 12:00:00 AM,Leone,2.0,5.0,3.2,,,,,,,,
94363,09/17/2015 12:00:00 AM,Montrose,,,,,,,,,,,
104490,06/02/2007 12:00:00 AM,South Shore,,,,,,,,,,,
111881,07/08/2013 12:00:00 AM,Calumet,50.0,548.0,165.5,,,,,,,,
106470,06/21/2012 12:00:00 AM,Hartigan,39.3,58.6,48.0,,,,,,,,
87433,06/12/2010 12:00:00 AM,Rogers,,,,,,,,,,,
99452,07/18/2007 12:00:00 AM,Foster,16.0,8.5,11.7,,,,,,,,
91037,07/16/2009 12:00:00 AM,North Shore,4.1,4.1,4.1,,,,,,,,
99275,07/10/2007 12:00:00 AM,Marion Mahoney Griffin,107.1,79.4,92.2,,,,,,,,
109065,06/03/2013 12:00:00 AM,63rd Street,40.0,54.0,46.5,,,,,,,,
97748,08/01/2011 12:00:00 AM,Osterman,145.5,261.3,195.0,,,,,,,,
109240,09/13/2015 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
107109,08/04/2013 12:00:00 AM,57th Street,,,,,,,,,,,
111459,06/09/2012 12:00:00 AM,Osterman,,,,,,,,,,,
94251,08/08/2009 12:00:00 AM,Margaret T Burroughs,,,,,,,,,,,
102953,08/23/2006 12:00:00 AM,Rogers,26.5,14.5,19.6,,,,,,,,
95272,06/03/2015 12:00:00 AM,Montrose Dog,81.0,41.0,57.6,,,,,,,,
91860,08/16/2009 12:00:00 AM,Oak Street,,,,,,,,,,,
93719,07/18/2015 12:00:00 AM,Oakwood,,,,,,,,,,,
95649,06/10/2015 12:00:00 AM,Montrose,47.0,35.0,40.6,,,,164,06/10/2015 12:00:00 AM,105.2,101.4,103.0
92187,08/30/2009 12:00:00 AM,Osterman,,,,,,,,,,,
87554,06/18/2010 12:00:00 AM,Juneway,9.8,9.7,9.7,,,,,,,,
112252,05/27/2012 12:00:00 AM,Montrose Dog,,,,,,,,,,,
108221,05/21/2014 12:00:00 AM,Ohio Street,488.0,387.0,434.6,,,,,,,,
90192,06/24/2011 12:00:00 AM,Hartigan,8.6,21.8,13.7,,,,,,,,
98036,08/11/2006 12:00:00 AM,Leone,90.8,50.4,67.6,,,,,,,,
106881,09/14/2012 12:00:00 AM,Calumet,,,,,,,,,,,
90828,09/01/2010 12:00:00 AM,Calumet,2.0,5.2,3.2,,,,,,,,
110850,05/29/2012 12:00:00 AM,Hartigan,2.0,,1.4,,,,,,,,
99479,07/19/2007 12:00:00 AM,North Shore,10.9,16.1,13.2,,,,,,,,
98730,06/16/2007 12:00:00 AM,Marion Mahoney Griffin,,,,,,,,,,,
105148,06/02/2012 12:00:00 AM,Rainbow,178.5,201.4,189.6,,,,,,,,
87816,09/06/2009 12:00:00 AM,Montrose,,,,,,,,,,,
104907,08/09/2006 12:00:00 AM,South Shore,12.1,8.4,10.1,,,,,,,,
99282,07/11/2007 12:00:00 AM,63rd Street,1203.3,1553.1,1367.1,,,,,,,,
89162,06/12/2010 12:00:00 AM,South Shore,,,,,,,,,,,
111893,07/08/2013 12:00:00 AM,Montrose Dog,31.0,51.0,39.8,,,,,,,,
100580,07/30/2008 12:00:00 AM,Howard,6.3,13.5,9.2,,,,,,,,
88329,07/19/2010 12:00:00 AM,12th Street,547.5,1732.9,974.0,,,,,,,,
108971,05/24/2013 12:00:00 AM,North Avenue,167.4,195.6,181.0,,,,,,,,
108928,05/22/2013 12:00:00 AM,Montrose Dog,2420.0,2420.0,2420.0,,,,,,,,
92039,08/24/2009 12:00:00 AM,63rd Street,90.8,157.6,119.6,,,,,,,,
107457,07/23/2012 12:00:00 AM,Ohio Street,6.3,8.5,7.3,,,,,,,,
111878,07/07/2013 12:00:00 AM,Howard,,,,,,,,,,,
104119,06/10/2006 12:00:00 AM,12th Street,,,,,,,,,,,
102914,08/22/2006 12:00:00 AM,Ohio Street,3.1,2.0,2.5,,,,,,,,
105502,09/16/2013 12:00:00 AM,Montrose Dog,,,,,,,,,,,
92275,09/03/2009 12:00:00 AM,Ohio Street,20.3,32.7,25.8,,,,,,,,
105337,07/13/2014 12:00:00 AM,63rd Street,,,,,,,,,,,
90313,06/30/2011 12:00:00 AM,Oakwood,18.5,40.8,27.5,,,,,,,,
98075,08/15/2006 12:00:00 AM,12th Street,32.3,42.0,36.8,,,,,,,,
104687,06/30/2006 12:00:00 AM,Columbia,65.3,56.4,60.7,,,,,,,,
111031,06/22/2014 12:00:00 AM,Leone,,,,,,,,,,,
107805,07/24/2014 12:00:00 AM,12th Street,23.0,27.0,24.9,,,,,,,,
98343,08/17/2006 12:00:00 AM,Ohio Street,31.7,44.1,37.4,,,,,,,,
91066,07/17/2009 12:00:00 AM,Juneway,14.4,12.1,13.2,,,,,,,,
89072,06/07/2010 12:00:00 AM,Foster,59.8,69.7,64.6,,,,,,,,
103759,06/19/2006 12:00:00 AM,Howard,25.3,32.7,28.8,,,,,,,,
103318,07/29/2006 12:00:00 AM,Lane,,,,,,,,,,,
92854,07/01/2015 12:00:00 AM,Calumet,326.0,770.0,501.0,,,,45,07/01/2015 12:00:00 AM,575.6,588.4,582.0
111924,08/28/2012 12:00:00 AM,Ohio Street,28.1,38.4,32.8,,,,,,,,
